ca.rmen.android.frenchcalendar - Installs by user by Android Version for 2011-07-21 - 2019-02-24
,,Metric,Installs by user,Notes
,,Dimension,All Android versions
2011-07-21 - 2019-02-24,2013-01-03,,4
2011-07-21 - 2019-02-24,2013-01-04,,4
2011-07-21 - 2019-02-24,2013-01-05,,2
2011-07-21 - 2019-02-24,2013-01-06,,3
2011-07-21 - 2019-02-24,2013-01-07,,2
2011-07-21 - 2019-02-24,2013-01-08,,1
2011-07-21 - 2019-02-24,2013-01-09,,3
2011-07-21 - 2019-02-24,2013-01-10,,4
2011-07-21 - 2019-02-24,2013-01-11,,1
2011-07-21 - 2019-02-24,2013-01-12,,5
2011-07-21 - 2019-02-24,2013-01-13,,2
2011-07-21 - 2019-02-24,2013-01-14,,1
2011-07-21 - 2019-02-24,2013-01-15,,4
2011-07-21 - 2019-02-24,2013-01-16,,3
2011-07-21 - 2019-02-24,2013-01-17,,3
2011-07-21 - 2019-02-24,2013-01-18,,1
2011-07-21 - 2019-02-24,2013-01-19,,4
2011-07-21 - 2019-02-24,2013-01-20,,4
2011-07-21 - 2019-02-24,2013-01-21,,3
2011-07-21 - 2019-02-24,2013-01-22,,1
2011-07-21 - 2019-02-24,2013-01-23,,1
2011-07-21 - 2019-02-24,2013-01-24,,2
2011-07-21 - 2019-02-24,2013-01-25,,4
2011-07-21 - 2019-02-24,2013-01-26,,1
2011-07-21 - 2019-02-24,2013-01-27,,7
2011-07-21 - 2019-02-24,2013-01-28,,4
2011-07-21 - 2019-02-24,2013-01-29,,3
2011-07-21 - 2019-02-24,2013-01-30,,7
2011-07-21 - 2019-02-24,2013-01-31,,3
2011-07-21 - 2019-02-24,2013-02-01,,3
2011-07-21 - 2019-02-24,2013-02-02,,1
2011-07-21 - 2019-02-24,2013-02-03,,2
2011-07-21 - 2019-02-24,2013-02-04,,4
2011-07-21 - 2019-02-24,2013-02-05,,5
2011-07-21 - 2019-02-24,2013-02-06,,7
2011-07-21 - 2019-02-24,2013-02-07,,6
2011-07-21 - 2019-02-24,2013-02-08,,1
2011-07-21 - 2019-02-24,2013-02-09,,2
2011-07-21 - 2019-02-24,2013-02-10,,5
2011-07-21 - 2019-02-24,2013-02-11,,3
2011-07-21 - 2019-02-24,2013-02-12,,2
2011-07-21 - 2019-02-24,2013-02-13,,3
2011-07-21 - 2019-02-24,2013-02-14,,2
2011-07-21 - 2019-02-24,2013-02-15,,4
2011-07-21 - 2019-02-24,2013-02-16,,3
2011-07-21 - 2019-02-24,2013-02-17,,3
2011-07-21 - 2019-02-24,2013-02-18,,2
2011-07-21 - 2019-02-24,2013-02-19,,-
2011-07-21 - 2019-02-24,2013-02-20,,1
2011-07-21 - 2019-02-24,2013-02-21,,3
2011-07-21 - 2019-02-24,2013-02-22,,4
2011-07-21 - 2019-02-24,2013-02-23,,2
2011-07-21 - 2019-02-24,2013-02-24,,-
2011-07-21 - 2019-02-24,2013-02-25,,2
2011-07-21 - 2019-02-24,2013-02-26,,4
2011-07-21 - 2019-02-24,2013-02-27,,2
2011-07-21 - 2019-02-24,2013-02-28,,5
2011-07-21 - 2019-02-24,2013-03-01,,4
2011-07-21 - 2019-02-24,2013-03-02,,-
2011-07-21 - 2019-02-24,2013-03-03,,5
2011-07-21 - 2019-02-24,2013-03-04,,3
2011-07-21 - 2019-02-24,2013-03-05,,6
2011-07-21 - 2019-02-24,2013-03-06,,4
2011-07-21 - 2019-02-24,2013-03-07,,2
2011-07-21 - 2019-02-24,2013-03-08,,3
2011-07-21 - 2019-02-24,2013-03-09,,3
2011-07-21 - 2019-02-24,2013-03-10,,4
2011-07-21 - 2019-02-24,2013-03-11,,2
2011-07-21 - 2019-02-24,2013-03-12,,4
2011-07-21 - 2019-02-24,2013-03-13,,3
2011-07-21 - 2019-02-24,2013-03-14,,3
2011-07-21 - 2019-02-24,2013-03-15,,4
2011-07-21 - 2019-02-24,2013-03-16,,1
2011-07-21 - 2019-02-24,2013-03-17,,5
2011-07-21 - 2019-02-24,2013-03-18,,6
2011-07-21 - 2019-02-24,2013-03-19,,8
2011-07-21 - 2019-02-24,2013-03-20,,4
2011-07-21 - 2019-02-24,2013-03-21,,2
2011-07-21 - 2019-02-24,2013-03-22,,4
2011-07-21 - 2019-02-24,2013-03-23,,2
2011-07-21 - 2019-02-24,2013-03-24,,2
2011-07-21 - 2019-02-24,2013-03-25,,5
2011-07-21 - 2019-02-24,2013-03-26,,1
2011-07-21 - 2019-02-24,2013-03-27,,3
2011-07-21 - 2019-02-24,2013-03-28,,4
2011-07-21 - 2019-02-24,2013-03-29,,2
2011-07-21 - 2019-02-24,2013-03-30,,2
2011-07-21 - 2019-02-24,2013-03-31,,2
2011-07-21 - 2019-02-24,2013-04-01,,2
2011-07-21 - 2019-02-24,2013-04-02,,2
2011-07-21 - 2019-02-24,2013-04-03,,3
2011-07-21 - 2019-02-24,2013-04-04,,2
2011-07-21 - 2019-02-24,2013-04-05,,1
2011-07-21 - 2019-02-24,2013-04-06,,2
2011-07-21 - 2019-02-24,2013-04-07,,4
2011-07-21 - 2019-02-24,2013-04-08,,3
2011-07-21 - 2019-02-24,2013-04-09,,3
2011-07-21 - 2019-02-24,2013-04-10,,2
2011-07-21 - 2019-02-24,2013-04-11,,7
2011-07-21 - 2019-02-24,2013-04-12,,3
2011-07-21 - 2019-02-24,2013-04-13,,2
2011-07-21 - 2019-02-24,2013-04-14,,4
2011-07-21 - 2019-02-24,2013-04-15,,2
2011-07-21 - 2019-02-24,2013-04-16,,-
2011-07-21 - 2019-02-24,2013-04-17,,-
2011-07-21 - 2019-02-24,2013-04-18,,1
2011-07-21 - 2019-02-24,2013-04-19,,-
2011-07-21 - 2019-02-24,2013-04-20,,-
2011-07-21 - 2019-02-24,2013-04-21,,3
2011-07-21 - 2019-02-24,2013-04-22,,2
2011-07-21 - 2019-02-24,2013-04-23,,2
2011-07-21 - 2019-02-24,2013-04-24,,3
2011-07-21 - 2019-02-24,2013-04-25,,5
2011-07-21 - 2019-02-24,2013-04-26,,3
2011-07-21 - 2019-02-24,2013-04-27,,6
2011-07-21 - 2019-02-24,2013-04-28,,2
2011-07-21 - 2019-02-24,2013-04-29,,1
2011-07-21 - 2019-02-24,2013-04-30,,5
2011-07-21 - 2019-02-24,2013-05-01,,2
2011-07-21 - 2019-02-24,2013-05-02,,4
2011-07-21 - 2019-02-24,2013-05-03,,3
2011-07-21 - 2019-02-24,2013-05-04,,5
2011-07-21 - 2019-02-24,2013-05-05,,-
2011-07-21 - 2019-02-24,2013-05-06,,5
2011-07-21 - 2019-02-24,2013-05-07,,2
2011-07-21 - 2019-02-24,2013-05-08,,6
2011-07-21 - 2019-02-24,2013-05-09,,1
2011-07-21 - 2019-02-24,2013-05-10,,4
2011-07-21 - 2019-02-24,2013-05-11,,3
2011-07-21 - 2019-02-24,2013-05-12,,4
2011-07-21 - 2019-02-24,2013-05-13,,2
2011-07-21 - 2019-02-24,2013-05-14,,4
2011-07-21 - 2019-02-24,2013-05-15,,6
2011-07-21 - 2019-02-24,2013-05-16,,1
2011-07-21 - 2019-02-24,2013-05-17,,2
2011-07-21 - 2019-02-24,2013-05-18,,2
2011-07-21 - 2019-02-24,2013-05-19,,4
2011-07-21 - 2019-02-24,2013-05-20,,-
2011-07-21 - 2019-02-24,2013-05-21,,2
2011-07-21 - 2019-02-24,2013-05-22,,2
2011-07-21 - 2019-02-24,2013-05-23,,7
2011-07-21 - 2019-02-24,2013-05-24,,-
2011-07-21 - 2019-02-24,2013-05-25,,2
2011-07-21 - 2019-02-24,2013-05-26,,2
2011-07-21 - 2019-02-24,2013-05-27,,4
2011-07-21 - 2019-02-24,2013-05-28,,-
2011-07-21 - 2019-02-24,2013-05-29,,2
2011-07-21 - 2019-02-24,2013-05-30,,1
2011-07-21 - 2019-02-24,2013-05-31,,-
2011-07-21 - 2019-02-24,2013-06-01,,2
2011-07-21 - 2019-02-24,2013-06-02,,4
2011-07-21 - 2019-02-24,2013-06-03,,4
2011-07-21 - 2019-02-24,2013-06-04,,1
2011-07-21 - 2019-02-24,2013-06-05,,3
2011-07-21 - 2019-02-24,2013-06-06,,3
2011-07-21 - 2019-02-24,2013-06-07,,-
2011-07-21 - 2019-02-24,2013-06-08,,5
2011-07-21 - 2019-02-24,2013-06-09,,3
2011-07-21 - 2019-02-24,2013-06-10,,4
2011-07-21 - 2019-02-24,2013-06-11,,1
2011-07-21 - 2019-02-24,2013-06-12,,1
2011-07-21 - 2019-02-24,2013-06-13,,1
2011-07-21 - 2019-02-24,2013-06-14,,1
2011-07-21 - 2019-02-24,2013-06-15,,4
2011-07-21 - 2019-02-24,2013-06-16,,1
2011-07-21 - 2019-02-24,2013-06-17,,1
2011-07-21 - 2019-02-24,2013-06-18,,1
2011-07-21 - 2019-02-24,2013-06-19,,3
2011-07-21 - 2019-02-24,2013-06-20,,-
2011-07-21 - 2019-02-24,2013-06-21,,3
2011-07-21 - 2019-02-24,2013-06-22,,-
2011-07-21 - 2019-02-24,2013-06-23,,1
2011-07-21 - 2019-02-24,2013-06-24,,1
2011-07-21 - 2019-02-24,2013-06-25,,3
2011-07-21 - 2019-02-24,2013-06-26,,1
2011-07-21 - 2019-02-24,2013-06-27,,1
2011-07-21 - 2019-02-24,2013-06-28,,-
2011-07-21 - 2019-02-24,2013-06-29,,2
2011-07-21 - 2019-02-24,2013-06-30,,-
2011-07-21 - 2019-02-24,2013-07-01,,-
2011-07-21 - 2019-02-24,2013-07-02,,-
2011-07-21 - 2019-02-24,2013-07-03,,2
2011-07-21 - 2019-02-24,2013-07-04,,2
2011-07-21 - 2019-02-24,2013-07-05,,2
2011-07-21 - 2019-02-24,2013-07-06,,1
2011-07-21 - 2019-02-24,2013-07-07,,2
2011-07-21 - 2019-02-24,2013-07-08,,1
2011-07-21 - 2019-02-24,2013-07-09,,2
2011-07-21 - 2019-02-24,2013-07-10,,-
2011-07-21 - 2019-02-24,2013-07-11,,-
2011-07-21 - 2019-02-24,2013-07-12,,1
2011-07-21 - 2019-02-24,2013-07-13,,1
2011-07-21 - 2019-02-24,2013-07-14,,2
2011-07-21 - 2019-02-24,2013-07-15,,2
2011-07-21 - 2019-02-24,2013-07-16,,1
2011-07-21 - 2019-02-24,2013-07-17,,3
2011-07-21 - 2019-02-24,2013-07-18,,1
2011-07-21 - 2019-02-24,2013-07-19,,-
2011-07-21 - 2019-02-24,2013-07-20,,-
2011-07-21 - 2019-02-24,2013-07-21,,2
2011-07-21 - 2019-02-24,2013-07-22,,4
2011-07-21 - 2019-02-24,2013-07-23,,2
2011-07-21 - 2019-02-24,2013-07-24,,2
2011-07-21 - 2019-02-24,2013-07-25,,2
2011-07-21 - 2019-02-24,2013-07-26,,1
2011-07-21 - 2019-02-24,2013-07-27,,1
2011-07-21 - 2019-02-24,2013-07-28,,1
2011-07-21 - 2019-02-24,2013-07-29,,3
2011-07-21 - 2019-02-24,2013-07-30,,-
2011-07-21 - 2019-02-24,2013-07-31,,1
2011-07-21 - 2019-02-24,2013-08-01,,-
2011-07-21 - 2019-02-24,2013-08-02,,-
2011-07-21 - 2019-02-24,2013-08-03,,2
2011-07-21 - 2019-02-24,2013-08-04,,4
2011-07-21 - 2019-02-24,2013-08-05,,-
2011-07-21 - 2019-02-24,2013-08-06,,3
2011-07-21 - 2019-02-24,2013-08-07,,4
2011-07-21 - 2019-02-24,2013-08-08,,-
2011-07-21 - 2019-02-24,2013-08-09,,3
2011-07-21 - 2019-02-24,2013-08-10,,1
2011-07-21 - 2019-02-24,2013-08-11,,1
2011-07-21 - 2019-02-24,2013-08-12,,-
2011-07-21 - 2019-02-24,2013-08-13,,1
2011-07-21 - 2019-02-24,2013-08-14,,1
2011-07-21 - 2019-02-24,2013-08-15,,5
2011-07-21 - 2019-02-24,2013-08-16,,2
2011-07-21 - 2019-02-24,2013-08-17,,2
2011-07-21 - 2019-02-24,2013-08-18,,2
2011-07-21 - 2019-02-24,2013-08-19,,1
2011-07-21 - 2019-02-24,2013-08-20,,2
2011-07-21 - 2019-02-24,2013-08-21,,2
2011-07-21 - 2019-02-24,2013-08-22,,2
2011-07-21 - 2019-02-24,2013-08-23,,3
2011-07-21 - 2019-02-24,2013-08-24,,3
2011-07-21 - 2019-02-24,2013-08-25,,2
2011-07-21 - 2019-02-24,2013-08-26,,2
2011-07-21 - 2019-02-24,2013-08-27,,1
2011-07-21 - 2019-02-24,2013-08-28,,2
2011-07-21 - 2019-02-24,2013-08-29,,-
2011-07-21 - 2019-02-24,2013-08-30,,2
2011-07-21 - 2019-02-24,2013-08-31,,2
2011-07-21 - 2019-02-24,2013-09-01,,1
2011-07-21 - 2019-02-24,2013-09-02,,2
2011-07-21 - 2019-02-24,2013-09-03,,1
2011-07-21 - 2019-02-24,2013-09-04,,-
2011-07-21 - 2019-02-24,2013-09-05,,-
2011-07-21 - 2019-02-24,2013-09-06,,3
2011-07-21 - 2019-02-24,2013-09-07,,1
2011-07-21 - 2019-02-24,2013-09-08,,2
2011-07-21 - 2019-02-24,2013-09-09,,2
2011-07-21 - 2019-02-24,2013-09-10,,1
2011-07-21 - 2019-02-24,2013-09-11,,5
2011-07-21 - 2019-02-24,2013-09-12,,2
2011-07-21 - 2019-02-24,2013-09-13,,1
2011-07-21 - 2019-02-24,2013-09-14,,-
2011-07-21 - 2019-02-24,2013-09-15,,2
2011-07-21 - 2019-02-24,2013-09-16,,1
2011-07-21 - 2019-02-24,2013-09-17,,4
2011-07-21 - 2019-02-24,2013-09-18,,2
2011-07-21 - 2019-02-24,2013-09-19,,-
2011-07-21 - 2019-02-24,2013-09-20,,2
2011-07-21 - 2019-02-24,2013-09-21,,2
2011-07-21 - 2019-02-24,2013-09-22,,2
2011-07-21 - 2019-02-24,2013-09-23,,1
2011-07-21 - 2019-02-24,2013-09-24,,-
2011-07-21 - 2019-02-24,2013-09-25,,-
2011-07-21 - 2019-02-24,2013-09-26,,1
2011-07-21 - 2019-02-24,2013-09-27,,1
2011-07-21 - 2019-02-24,2013-09-28,,2
2011-07-21 - 2019-02-24,2013-09-29,,1
2011-07-21 - 2019-02-24,2013-09-30,,1
2011-07-21 - 2019-02-24,2013-10-01,,3
2011-07-21 - 2019-02-24,2013-10-02,,1
2011-07-21 - 2019-02-24,2013-10-03,,1
2011-07-21 - 2019-02-24,2013-10-04,,-
2011-07-21 - 2019-02-24,2013-10-05,,1
2011-07-21 - 2019-02-24,2013-10-06,,2
2011-07-21 - 2019-02-24,2013-10-07,,-
2011-07-21 - 2019-02-24,2013-10-08,,3
2011-07-21 - 2019-02-24,2013-10-09,,1
2011-07-21 - 2019-02-24,2013-10-10,,-
2011-07-21 - 2019-02-24,2013-10-11,,1
2011-07-21 - 2019-02-24,2013-10-12,,3
2011-07-21 - 2019-02-24,2013-10-13,,2
2011-07-21 - 2019-02-24,2013-10-14,,2
2011-07-21 - 2019-02-24,2013-10-15,,2
2011-07-21 - 2019-02-24,2013-10-16,,1
2011-07-21 - 2019-02-24,2013-10-17,,4
2011-07-21 - 2019-02-24,2013-10-18,,3
2011-07-21 - 2019-02-24,2013-10-19,,1
2011-07-21 - 2019-02-24,2013-10-20,,-
2011-07-21 - 2019-02-24,2013-10-21,,-
2011-07-21 - 2019-02-24,2013-10-22,,1
2011-07-21 - 2019-02-24,2013-10-23,,4
2011-07-21 - 2019-02-24,2013-10-24,,3
2011-07-21 - 2019-02-24,2013-10-25,,2
2011-07-21 - 2019-02-24,2013-10-26,,3
2011-07-21 - 2019-02-24,2013-10-27,,1
2011-07-21 - 2019-02-24,2013-10-28,,2
2011-07-21 - 2019-02-24,2013-10-29,,-
2011-07-21 - 2019-02-24,2013-10-30,,-
2011-07-21 - 2019-02-24,2013-10-31,,2
2011-07-21 - 2019-02-24,2013-11-01,,5
2011-07-21 - 2019-02-24,2013-11-02,,1
2011-07-21 - 2019-02-24,2013-11-03,,3
2011-07-21 - 2019-02-24,2013-11-04,,1
2011-07-21 - 2019-02-24,2013-11-05,,-
2011-07-21 - 2019-02-24,2013-11-06,,2
2011-07-21 - 2019-02-24,2013-11-07,,-
2011-07-21 - 2019-02-24,2013-11-08,,-
2011-07-21 - 2019-02-24,2013-11-09,,7
2011-07-21 - 2019-02-24,2013-11-10,,3
2011-07-21 - 2019-02-24,2013-11-11,,2
2011-07-21 - 2019-02-24,2013-11-12,,1
2011-07-21 - 2019-02-24,2013-11-13,,4
2011-07-21 - 2019-02-24,2013-11-14,,2
2011-07-21 - 2019-02-24,2013-11-15,,2
2011-07-21 - 2019-02-24,2013-11-16,,4
2011-07-21 - 2019-02-24,2013-11-17,,3
2011-07-21 - 2019-02-24,2013-11-18,,2
2011-07-21 - 2019-02-24,2013-11-19,,1
2011-07-21 - 2019-02-24,2013-11-20,,2
2011-07-21 - 2019-02-24,2013-11-21,,5
2011-07-21 - 2019-02-24,2013-11-22,,6
2011-07-21 - 2019-02-24,2013-11-23,,1
2011-07-21 - 2019-02-24,2013-11-24,,2
2011-07-21 - 2019-02-24,2013-11-25,,1
2011-07-21 - 2019-02-24,2013-11-26,,3
2011-07-21 - 2019-02-24,2013-11-27,,3
2011-07-21 - 2019-02-24,2013-11-28,,6
2011-07-21 - 2019-02-24,2013-11-29,,1
2011-07-21 - 2019-02-24,2013-11-30,,3
2011-07-21 - 2019-02-24,2013-12-01,,-
2011-07-21 - 2019-02-24,2013-12-02,,1
2011-07-21 - 2019-02-24,2013-12-03,,3
2011-07-21 - 2019-02-24,2013-12-04,,4
2011-07-21 - 2019-02-24,2013-12-05,,4
2011-07-21 - 2019-02-24,2013-12-06,,3
2011-07-21 - 2019-02-24,2013-12-07,,1
2011-07-21 - 2019-02-24,2013-12-08,,2
2011-07-21 - 2019-02-24,2013-12-09,,2
2011-07-21 - 2019-02-24,2013-12-10,,2
2011-07-21 - 2019-02-24,2013-12-11,,3
2011-07-21 - 2019-02-24,2013-12-12,,2
2011-07-21 - 2019-02-24,2013-12-13,,7
2011-07-21 - 2019-02-24,2013-12-14,,3
2011-07-21 - 2019-02-24,2013-12-15,,-
2011-07-21 - 2019-02-24,2013-12-16,,-
2011-07-21 - 2019-02-24,2013-12-17,,5
2011-07-21 - 2019-02-24,2013-12-18,,1
2011-07-21 - 2019-02-24,2013-12-19,,3
2011-07-21 - 2019-02-24,2013-12-20,,3
2011-07-21 - 2019-02-24,2013-12-21,,1
2011-07-21 - 2019-02-24,2013-12-22,,2
2011-07-21 - 2019-02-24,2013-12-23,,2
2011-07-21 - 2019-02-24,2013-12-24,,1
2011-07-21 - 2019-02-24,2013-12-25,,2
2011-07-21 - 2019-02-24,2013-12-26,,3
2011-07-21 - 2019-02-24,2013-12-27,,5
2011-07-21 - 2019-02-24,2013-12-28,,5
2011-07-21 - 2019-02-24,2013-12-29,,2
2011-07-21 - 2019-02-24,2013-12-30,,1
2011-07-21 - 2019-02-24,2013-12-31,,2
2011-07-21 - 2019-02-24,2014-01-01,,3
2011-07-21 - 2019-02-24,2014-01-02,,-
2011-07-21 - 2019-02-24,2014-01-03,,1
2011-07-21 - 2019-02-24,2014-01-04,,9
2011-07-21 - 2019-02-24,2014-01-05,,5
2011-07-21 - 2019-02-24,2014-01-06,,1
2011-07-21 - 2019-02-24,2014-01-07,,4
2011-07-21 - 2019-02-24,2014-01-08,,1
2011-07-21 - 2019-02-24,2014-01-09,,5
2011-07-21 - 2019-02-24,2014-01-10,,3
2011-07-21 - 2019-02-24,2014-01-11,,3
2011-07-21 - 2019-02-24,2014-01-12,,3
2011-07-21 - 2019-02-24,2014-01-13,,4
2011-07-21 - 2019-02-24,2014-01-14,,1
2011-07-21 - 2019-02-24,2014-01-15,,-
2011-07-21 - 2019-02-24,2014-01-16,,2
2011-07-21 - 2019-02-24,2014-01-17,,1
2011-07-21 - 2019-02-24,2014-01-18,,2
2011-07-21 - 2019-02-24,2014-01-19,,3
2011-07-21 - 2019-02-24,2014-01-20,,1
2011-07-21 - 2019-02-24,2014-01-21,,6
2011-07-21 - 2019-02-24,2014-01-22,,1
2011-07-21 - 2019-02-24,2014-01-23,,3
2011-07-21 - 2019-02-24,2014-01-24,,1
2011-07-21 - 2019-02-24,2014-01-25,,3
2011-07-21 - 2019-02-24,2014-01-26,,3
2011-07-21 - 2019-02-24,2014-01-27,,1
2011-07-21 - 2019-02-24,2014-01-28,,3
2011-07-21 - 2019-02-24,2014-01-29,,3
2011-07-21 - 2019-02-24,2014-01-30,,2
2011-07-21 - 2019-02-24,2014-01-31,,1
2011-07-21 - 2019-02-24,2014-02-01,,2
2011-07-21 - 2019-02-24,2014-02-02,,4
2011-07-21 - 2019-02-24,2014-02-03,,2
2011-07-21 - 2019-02-24,2014-02-04,,4
2011-07-21 - 2019-02-24,2014-02-05,,3
2011-07-21 - 2019-02-24,2014-02-06,,4
2011-07-21 - 2019-02-24,2014-02-07,,2
2011-07-21 - 2019-02-24,2014-02-08,,-
2011-07-21 - 2019-02-24,2014-02-09,,-
2011-07-21 - 2019-02-24,2014-02-10,,2
2011-07-21 - 2019-02-24,2014-02-11,,1
2011-07-21 - 2019-02-24,2014-02-12,,6
2011-07-21 - 2019-02-24,2014-02-13,,2
2011-07-21 - 2019-02-24,2014-02-14,,5
2011-07-21 - 2019-02-24,2014-02-15,,5
2011-07-21 - 2019-02-24,2014-02-16,,1
2011-07-21 - 2019-02-24,2014-02-17,,2
2011-07-21 - 2019-02-24,2014-02-18,,-
2011-07-21 - 2019-02-24,2014-02-19,,2
2011-07-21 - 2019-02-24,2014-02-20,,-
2011-07-21 - 2019-02-24,2014-02-21,,2
2011-07-21 - 2019-02-24,2014-02-22,,1
2011-07-21 - 2019-02-24,2014-02-23,,5
2011-07-21 - 2019-02-24,2014-02-24,,4
2011-07-21 - 2019-02-24,2014-02-25,,3
2011-07-21 - 2019-02-24,2014-02-26,,3
2011-07-21 - 2019-02-24,2014-02-27,,2
2011-07-21 - 2019-02-24,2014-02-28,,-
2011-07-21 - 2019-02-24,2014-03-01,,2
2011-07-21 - 2019-02-24,2014-03-02,,2
2011-07-21 - 2019-02-24,2014-03-03,,1
2011-07-21 - 2019-02-24,2014-03-04,,1
2011-07-21 - 2019-02-24,2014-03-05,,3
2011-07-21 - 2019-02-24,2014-03-06,,-
2011-07-21 - 2019-02-24,2014-03-07,,3
2011-07-21 - 2019-02-24,2014-03-08,,2
2011-07-21 - 2019-02-24,2014-03-09,,2
2011-07-21 - 2019-02-24,2014-03-10,,-
2011-07-21 - 2019-02-24,2014-03-11,,1
2011-07-21 - 2019-02-24,2014-03-12,,1
2011-07-21 - 2019-02-24,2014-03-13,,4
2011-07-21 - 2019-02-24,2014-03-14,,2
2011-07-21 - 2019-02-24,2014-03-15,,2
2011-07-21 - 2019-02-24,2014-03-16,,2
2011-07-21 - 2019-02-24,2014-03-17,,1
2011-07-21 - 2019-02-24,2014-03-18,,1
2011-07-21 - 2019-02-24,2014-03-19,,2
2011-07-21 - 2019-02-24,2014-03-20,,2
2011-07-21 - 2019-02-24,2014-03-21,,4
2011-07-21 - 2019-02-24,2014-03-22,,2
2011-07-21 - 2019-02-24,2014-03-23,,2
2011-07-21 - 2019-02-24,2014-03-24,,-
2011-07-21 - 2019-02-24,2014-03-25,,3
2011-07-21 - 2019-02-24,2014-03-26,,3
2011-07-21 - 2019-02-24,2014-03-27,,1
2011-07-21 - 2019-02-24,2014-03-28,,1
2011-07-21 - 2019-02-24,2014-03-29,,1
2011-07-21 - 2019-02-24,2014-03-30,,4
2011-07-21 - 2019-02-24,2014-03-31,,3
2011-07-21 - 2019-02-24,2014-04-01,,1
2011-07-21 - 2019-02-24,2014-04-02,,1
2011-07-21 - 2019-02-24,2014-04-03,,1
2011-07-21 - 2019-02-24,2014-04-04,,2
2011-07-21 - 2019-02-24,2014-04-05,,1
2011-07-21 - 2019-02-24,2014-04-06,,2
2011-07-21 - 2019-02-24,2014-04-07,,2
2011-07-21 - 2019-02-24,2014-04-08,,4
2011-07-21 - 2019-02-24,2014-04-09,,-
2011-07-21 - 2019-02-24,2014-04-10,,-
2011-07-21 - 2019-02-24,2014-04-11,,1
2011-07-21 - 2019-02-24,2014-04-12,,-
2011-07-21 - 2019-02-24,2014-04-13,,3
2011-07-21 - 2019-02-24,2014-04-14,,4
2011-07-21 - 2019-02-24,2014-04-15,,1
2011-07-21 - 2019-02-24,2014-04-16,,2
2011-07-21 - 2019-02-24,2014-04-17,,2
2011-07-21 - 2019-02-24,2014-04-18,,2
2011-07-21 - 2019-02-24,2014-04-19,,7
2011-07-21 - 2019-02-24,2014-04-20,,1
2011-07-21 - 2019-02-24,2014-04-21,,2
2011-07-21 - 2019-02-24,2014-04-22,,2
2011-07-21 - 2019-02-24,2014-04-23,,2
2011-07-21 - 2019-02-24,2014-04-24,,2
2011-07-21 - 2019-02-24,2014-04-25,,3
2011-07-21 - 2019-02-24,2014-04-26,,2
2011-07-21 - 2019-02-24,2014-04-27,,1
2011-07-21 - 2019-02-24,2014-04-28,,1
2011-07-21 - 2019-02-24,2014-04-29,,3
2011-07-21 - 2019-02-24,2014-04-30,,1
2011-07-21 - 2019-02-24,2014-05-01,,2
2011-07-21 - 2019-02-24,2014-05-02,,3
2011-07-21 - 2019-02-24,2014-05-03,,7
2011-07-21 - 2019-02-24,2014-05-04,,2
2011-07-21 - 2019-02-24,2014-05-05,,6
2011-07-21 - 2019-02-24,2014-05-06,,5
2011-07-21 - 2019-02-24,2014-05-07,,4
2011-07-21 - 2019-02-24,2014-05-08,,5
2011-07-21 - 2019-02-24,2014-05-09,,4
2011-07-21 - 2019-02-24,2014-05-10,,4
2011-07-21 - 2019-02-24,2014-05-11,,3
2011-07-21 - 2019-02-24,2014-05-12,,2
2011-07-21 - 2019-02-24,2014-05-13,,-
2011-07-21 - 2019-02-24,2014-05-14,,4
2011-07-21 - 2019-02-24,2014-05-15,,2
2011-07-21 - 2019-02-24,2014-05-16,,-
2011-07-21 - 2019-02-24,2014-05-17,,1
2011-07-21 - 2019-02-24,2014-05-18,,2
2011-07-21 - 2019-02-24,2014-05-19,,6
2011-07-21 - 2019-02-24,2014-05-20,,2
2011-07-21 - 2019-02-24,2014-05-21,,2
2011-07-21 - 2019-02-24,2014-05-22,,6
2011-07-21 - 2019-02-24,2014-05-23,,3
2011-07-21 - 2019-02-24,2014-05-24,,1
2011-07-21 - 2019-02-24,2014-05-25,,1
2011-07-21 - 2019-02-24,2014-05-26,,2
2011-07-21 - 2019-02-24,2014-05-27,,3
2011-07-21 - 2019-02-24,2014-05-28,,2
2011-07-21 - 2019-02-24,2014-05-29,,1
2011-07-21 - 2019-02-24,2014-05-30,,2
2011-07-21 - 2019-02-24,2014-05-31,,5
2011-07-21 - 2019-02-24,2014-06-01,,3
2011-07-21 - 2019-02-24,2014-06-02,,1
2011-07-21 - 2019-02-24,2014-06-03,,3
2011-07-21 - 2019-02-24,2014-06-04,,2
2011-07-21 - 2019-02-24,2014-06-05,,2
2011-07-21 - 2019-02-24,2014-06-06,,1
2011-07-21 - 2019-02-24,2014-06-07,,-
2011-07-21 - 2019-02-24,2014-06-08,,3
2011-07-21 - 2019-02-24,2014-06-09,,1
2011-07-21 - 2019-02-24,2014-06-10,,2
2011-07-21 - 2019-02-24,2014-06-11,,1
2011-07-21 - 2019-02-24,2014-06-12,,2
2011-07-21 - 2019-02-24,2014-06-13,,1
2011-07-21 - 2019-02-24,2014-06-14,,1
2011-07-21 - 2019-02-24,2014-06-15,,4
2011-07-21 - 2019-02-24,2014-06-16,,1
2011-07-21 - 2019-02-24,2014-06-17,,1
2011-07-21 - 2019-02-24,2014-06-18,,2
2011-07-21 - 2019-02-24,2014-06-19,,1
2011-07-21 - 2019-02-24,2014-06-20,,1
2011-07-21 - 2019-02-24,2014-06-21,,4
